Unnamed: 0,Rk,PLAYER,POSITION,AGE,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,POINTS,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS_RPM,PIE,PACE,W,Total Impact Score
439,436,Alonzo Gee,SF,29,6.8,0.2,1.1,0.214,0.0,0.2,0.0,0.2,0.8,0.273,0.214,0.4,0.7,0.556,0.3,0.8,1.2,0.5,0.4,0.1,0.3,1.1,0.8,DEN,13,6.8,-2.11,0.43,-1.68,0.08,0.8,104.33,4,2.7
432,437,Daniel Ochefu,C,23,3.9,0.6,1.4,0.444,0.0,0.0,,0.6,1.4,0.444,0.444,0.0,0.1,0.0,0.3,0.9,1.2,0.2,0.1,0.0,0.2,0.9,1.3,WSH,19,3.9,-2.35,0.55,-1.8,0.06,4.5,93.95,12,2.6
436,438,Mike Tobey,C,22,12.5,0.5,2.0,0.25,0.0,0.0,,0.5,2.0,0.25,0.25,0.0,0.0,,1.0,0.5,1.5,0.5,0.0,0.0,0.5,1.0,1.0,CHA,2,12.5,-1.91,0.99,-0.92,0.03,-1.6,91.41,0,2.5
429,439,Diamond Stone,C,19,3.4,0.4,1.9,0.231,0.0,0.0,,0.4,1.9,0.231,0.231,0.6,0.6,1.0,0.1,0.7,0.9,0.0,0.0,0.1,0.3,0.7,1.4,LAC,7,3.4,-2.77,0.49,-2.28,0.01,-1.4,95.11,6,2.1
437,440,Georges Niang,PF,23,4.0,0.4,1.6,0.25,0.0,0.5,0.083,0.3,1.0,0.3329999999999999,0.264,0.1,0.1,1.0,0.1,0.7,0.7,0.2,0.1,0.0,0.2,0.3,0.9,IND,23,4.0,-2.99,0.37,-2.62,0.03,2.0,97.58,11,1.7000000000000002
438,441,Kyle Wiltjer,PF,24,3.1,0.3,1.0,0.286,0.3,0.9,0.308,0.0,0.1,0.0,0.429,0.1,0.1,0.5,0.3,0.4,0.7,0.1,0.2,0.1,0.4,0.3,0.9,HOU,14,3.1,-2.54,0.57,-1.97,0.04,3.3,107.61,12,1.6
443,442,Aaron Harrison,SG,22,3.4,0.0,0.8,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.2,0.4,0.5,0.0,0.6,0.6,0.6,0.0,0.0,0.0,0.4,0.2,CHA,5,3.4,-1.42,-0.32,-1.74,0.01,0.0,92.43,2,1.4
442,443,John Lucas III,PG,34,2.2,0.2,0.8,0.25,0.0,0.2,0.0,0.2,0.6,0.3329999999999999,0.25,0.0,0.0,,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.4,MIN,5,2.2,-1.3,-0.61,-1.91,0.01,7.3,94.47,3,1.0
441,444,Michael Gbinije,SG,24,3.6,0.1,1.1,0.1,0.0,0.4,0.0,0.1,0.7,0.1669999999999999,0.1,0.2,0.2,1.0,0.2,0.1,0.3,0.2,0.0,0.0,0.0,0.2,0.4,DET,9,3.6,-2.17,-0.17,-2.34,0.02,-2.7,91.34,7,0.8999999999999999
445,445,Patricio Garino,SG,23,8.6,0.0,1.4,0.0,0.0,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,,0.2,1.2,1.4,0.0,0.0,0.0,0.6,0.8,0.0,ORL,5,8.6,-2.61,-0.4,-3.01,0.0,-4.9,95.65,2,0.7999999999999999
444,446,Ben Bentil,PF,21,3.3,0.0,1.0,0.0,0.0,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,,0.0,0.7,0.7,0.0,0.0,0.0,0.3,0.3,0.0,DAL,3,3.3,-1.95,0.65,-1.3,0.01,-6.1,106.15,2,0.39999999999999997
